Time_Host,Time_Arduino,easingdata,CH1_Oxy,CH1_Deoxy,CH2_Oxy,CH2_Deoxy,CH3_Oxy,CH3_Deoxy,CH4_Oxy,CH4_Deoxy,CH1_PD730,CH1_PD850,CH2_PD730,CH2_PD850,CH3_PD730,CH3_PD850,CH4_PD730,CH4_PD850,Answers,airplane_playstate,trail_times,frameRate,Airplane X,Airplane Y,Correct,Wrong,Slow,AnswerRate,CorrectRate,VFTstates,VFTchoose,VFTCount,Culfstates,ax,ay,az,gx,gy,gz
1.743,1.54,-0.03,4.60,-7.81,-3.48,3.70,1.67,-1.12,4.53,-3.52,969.00,1707.00,639.00,783.00,2218.00,3671.00,1021.00,1299.00,,,,,,,,,,,,0,0,0,,-656,14180,7604,-220,-33,-265
1.784,1.60,-0.07,-8.70,6.79,6.34,-4.18,-0.85,0.27,-2.55,1.21,560.00,1953.00,819.00,656.00,2153.00,3907.00,899.00,1514.00,,,,,,,,,,,,0,0,0,,-764,14268,7620,-130,-20,-321
1.866,1.65,-0.10,4.11,-2.54,-5.44,1.78,-0.70,1.48,-2.36,4.03,735.00,1511.00,735.00,891.00,2011.00,3760.00,769.00,1393.00,,,,,,,,,,,,0,0,0,,-740,14136,7464,-62,24,-304
1.886,1.71,0.03,6.70,-8.93,-3.80,4.61,2.49,-1.27,5.53,-3.89,991.00,1619.00,612.00,774.00,2203.00,3568.00,1023.00,1261.00,,,,,,,,,,,,0,0,0,,-812,14188,7660,-63,34,-216
1.991,1.76,0.05,-11.41,12.40,4.29,-2.95,0.33,-0.20,-0.86,0.18,434.00,1870.00,795.00,688.00,2162.00,3776.00,922.00,1456.00,,,,,,,,,,,,0,0,0,,-688,14172,7468,-88,83,-138
2.012,1.82,0.03,3.35,-1.49,-0.53,-0.18,-0.32,0.77,-4.53,3.62,704.00,1514.00,747.00,773.00,2076.00,3775.00,818.00,1535.00,,,,,,,,,,,,0,0,0,,-796,14144,7380,-139,166,-198
2.053,1.87,0.05,4.01,-4.67,-2.44,2.26,0.44,0.20,0.94,-0.20,826.00,1606.00,678.00,781.00,2111.00,3719.00,911.00,1370.00,,,,,,,,,,,,0,0,0,,-860,14192,7412,-106,120,-82
2.116,1.93,0.12,0.30,-0.62,-1.27,1.70,1.49,-0.79,1.46,-0.92,710.00,1669.00,684.00,757.00,2186.00,3665.00,938.00,1368.00,,,,,,,,,,,,0,0,0,,-676,14244,7528,-86,118,-118
2.179,1.99,0.07,-3.29,2.65,3.65,-2.17,-0.89,0.41,-2.10,1.16,635.00,1762.00,771.00,691.00,2139.00,3899.00,894.00,1489.00,,,,,,,,,,,,0,0,0,,-604,14044,7464,-90,157,-185
2.241,2.04,0.04,2.94,-2.57,-3.85,1.44,-0.56,0.95,-1.23,2.40,752.00,1584.00,727.00,844.00,2064.00,3792.00,823.00,1392.00,,,,,,,,,,,,0,0,0,,-780,14096,7356,-66,155,-150
2.283,2.10,0.14,4.02,-6.35,-3.15,3.88,2.12,-1.41,5.02,-3.72,905.00,1680.00,629.00,769.00,2235.00,3635.00,1023.00,1281.00,,,,,,,,,,,,0,0,0,,-744,14056,7664,-96,100,-145
2.388,2.15,0.05,-10.32,9.02,6.91,-4.40,-1.75,0.52,-3.31,1.39,511.00,1961.00,820.00,645.00,2159.00,4021.00,903.00,1553.00,,,,,,,,,,,,0,0,0,,-644,14024,7488,-84,227,-160
2.409,2.20,-0.03,3.54,-1.53,-4.93,1.23,-1.60,1.57,-2.76,3.88,703.00,1504.00,750.00,886.00,2035.00,3888.00,781.00,1421.00,,,,,,,,,,,,0,0,0,,-644,14044,7484,-14,210,-131
2.451,2.26,0.03,7.02,-9.93,-4.58,4.57,1.22,-1.02,3.59,-2.98,1040.00,1642.00,622.00,799.00,2224.00,3727.00,1009.00,1329.00,,,,,,,,,,,,0,0,0,,-556,14192,7388,-163,152,-246
2.514,2.31,0.04,-10.38,10.59,3.58,-2.17,0.33,-0.19,-0.82,0.05,470.00,1885.00,772.00,693.00,2161.00,3775.00,928.00,1459.00,,,,,,,,,,,,0,0,0,,-704,14296,7508,-211,125,-231
2.556,2.37,0.04,3.75,-0.63,-0.39,-0.00,-0.04,0.50,-1.58,2.52,667.00,1456.00,738.00,765.00,2095.00,3760.00,823.00,1407.00,,,,,,,,,,,,0,0,0,,-680,14092,7568,-8,82,-290
2.597,2.42,0.07,4.68,-4.69,-2.54,2.26,0.61,0.35,0.38,0.62,817.00,1565.00,679.00,784.00,2088.00,3680.00,880.00,1370.00,,,,,,,,,,,,0,0,0,,-592,14204,7420,0,103,-186
2.66,2.48,0.17,2.28,-3.12,-1.30,2.04,2.08,-0.82,2.53,-1.40,784.00,1650.00,672.00,751.00,2165.00,3582.00,944.00,1328.00,,,,,,,,,,,,0,0,0,,-740,14224,7440,-40,77,-157
2.723,2.54,0.13,-6.17,6.37,4.13,-2.33,-0.63,0.50,-2.27,1.45,547.00,1787.00,771.00,681.00,2118.00,3850.00,883.00,1488.00,,,,,,,,,,,,0,0,0,,-696,14080,7404,-103,128,-255
2.786,2.59,0.11,4.59,-3.08,-3.81,1.61,-0.17,1.27,-1.49,2.94,750.00,1504.00,720.00,839.00,2015.00,3703.00,803.00,1386.00,,,,,,,,,,,,0,0,0,,-752,14208,7552,-98,143,-123
2.828,2.64,0.25,6.75,-9.37,-3.24,4.51,2.92,-1.46,5.33,-3.68,1014.00,1635.00,609.00,759.00,2208.00,3526.00,1015.00,1264.00,,,,,,,,,,,,0,0,0,,-712,14236,7444,-44,111,-175
2.891,2.70,0.18,-8.86,7.17,7.91,-4.65,-1.17,0.60,-3.04,1.42,550.00,1945.00,816.00,624.00,2128.00,3922.00,897.00,1535.00,,,,,,,,,,,,0,0,0,,-820,14252,7540,-15,112,-190
2.954,2.75,0.13,3.87,-1.59,-4.50,1.48,-0.79,1.51,-2.57,4.30,701.00,1487.00,734.00,865.00,2011.00,3770.00,761.00,1395.00,,,,,,,,,,,,0,0,0,,-840,14212,7580,74,139,-214
3.016,2.81,0.20,5.97,-8.41,-3.87,4.27,1.54,-0.85,3.96,-3.36,976.00,1643.00,624.00,783.00,2191.00,3664.00,1023.00,1323.00,,,,,,,,,,,,0,0,0,,-756,14164,7488,-26,164,-199
3.079,2.87,0.19,-4.51,4.63,3.15,-1.63,-0.13,0.06,-0.86,0.18,583.00,1753.00,756.00,695.00,2150.00,3819.00,922.00,1456.00,,,,,,,,,,,,0,0,0,,-672,14148,7648,-42,203,-136
3.1,2.92,0.14,2.90,-1.34,-0.40,-0.32,-0.86,0.77,-2.10,2.47,704.00,1535.00,751.00,772.00,2096.00,3856.00,833.00,1438.00,,,,,,,,,,,,0,0,0,,-812,13940,7584,18,183,-189
3.163,2.98,0.10,2.94,-3.29,-2.31,1.13,-0.62,0.60,-0.39,0.94,782.00,1615.00,719.00,801.00,2106.00,3837.00,877.00,1400.00,,,,,,,,,,,,0,0,0,,-732,14448,7452,-69,115,-139
3.227,3.03,0.18,3.57,-5.58,-1.61,2.20,1.74,-0.78,2.36,-1.34,875.00,1675.00,670.00,757.00,2174.00,3627.00,944.00,1335.00,,,,,,,,,,,,0,0,0,,-660,14220,7744,-135,206,-142
3.29,3.08,0.15,-7.84,7.48,5.24,-3.52,-0.46,0.42,-2.01,1.36,531.00,1853.00,806.00,673.00,2121.00,3832.00,883.00,1476.00,,,,,,,,,,,,0,0,0,,-704,14128,7472,24,172,-249
3.31,3.14,0.14,4.70,-2.92,-3.80,1.32,-0.08,1.24,-1.52,3.40,742.00,1491.00,731.00,845.00,2015.00,3693.00,784.00,1371.00,,,,,,,,,,,,0,0,0,,-872,14292,7444,64,138,-139
3.372,3.19,0.28,7.58,-10.30,-3.50,4.44,3.05,-1.46,5.55,-3.63,1050.00,1622.00,614.00,768.00,2203.00,3508.00,1008.00,1251.00,,,,,,,,,,,,0,0,0,,-840,14376,7524,50,219,-61
3.453,3.25,0.22,-11.56,10.37,8.21,-5.08,-0.93,0.46,-2.96,1.31,486.00,1987.00,831.00,624.00,2135.00,3900.00,901.00,1535.00,,,,,,,,,,,,0,0,0,,-880,14144,7484,-12,172,-98
3.494,3.31,0.18,4.38,-1.17,-3.96,1.48,-0.66,1.41,-2.61,4.17,679.00,1441.00,727.00,847.00,2018.00,3762.00,767.00,1402.00,,,,,,,,,,,,0,0,0,,-752,14344,7500,-67,194,-112
3.535,3.36,0.25,7.60,-9.82,-2.91,3.05,1.65,-0.68,3.25,-2.25,1023.00,1600.00,655.00,779.00,2166.00,3630.00,976.00,1321.00,,,,,,,,,,,,0,0,0,,-764,14156,7300,-37,181,-175
3.624,3.41,0.27,-9.06,9.33,3.43,-1.78,0.58,-0.15,-0.29,0.19,491.00,1850.00,758.00,690.00,2146.00,3734.00,912.00,1423.00,,,,,,,,,,,,0,0,0,,-756,14168,7452,-17,159,-122
3.645,3.47,0.23,1.28,1.05,0.05,-0.49,-0.41,0.53,-1.38,1.77,637.00,1535.00,752.00,762.00,2106.00,3813.00,854.00,1424.00,,,,,,,,,,,,0,0,0,,-812,14252,7412,-52,155,-110
3.708,3.52,0.21,3.38,-3.11,-2.07,0.82,-0.30,0.65,-0.46,1.27,768.00,1579.00,728.00,800.00,2089.00,3785.00,863.00,1392.00,,,,,,,,,,,,0,0,0,,-812,14176,7388,-66,171,-100
3.791,3.58,0.26,2.94,-4.51,-2.06,2.32,1.19,-0.79,2.65,-1.88,835.00,1668.00,671.00,768.00,2198.00,3709.00,967.00,1339.00,,,,,,,,,,,,0,0,0,,-716,14156,7460,-63,180,-130
3.853,3.63,0.17,-8.00,7.64,4.86,-3.78,-1.52,0.53,-2.55,1.19,528.00,1857.00,823.00,688.00,2150.00,3985.00,900.00,1515.00,,,,,,,,,,,,0,0,0,,-716,14112,7508,2,211,-198
3.873,3.69,0.09,3.77,-2.63,-4.54,1.37,-1.30,1.26,-2.21,3.42,743.00,1535.00,739.00,869.00,2058.00,3873.00,793.00,1408.00,,,,,,,,,,,,0,0,0,,-760,14532,7180,-96,52,-118
3.933,3.75,0.22,7.60,-10.93,-3.79,4.63,2.65,-1.60,5.36,-3.76,1086.00,1648.00,611.00,773.00,2235.00,3576.00,1019.00,1265.00,,,,,,,,,,,,0,0,0,,-684,14228,7608,-128,122,-162
3.973,3.80,0.16,-13.56,11.89,7.80,-5.26,-1.02,0.40,-2.60,1.05,464.00,2064.00,845.00,637.00,2145.00,3920.00,908.00,1524.00,,,,,,,,,,,,0,0,0,,-716,14188,7228,-40,143,-250
4.056,3.85,0.12,5.17,-1.00,-3.42,0.89,-0.61,1.14,-2.21,3.58,663.00,1390.00,743.00,842.00,2045.00,3781.00,786.00,1402.00,,,,,,,,,,,,0,0,0,,-856,14288,7264,-32,100,-131
4.118,3.91,0.19,7.61,-9.95,-3.06,2.79,1.48,-0.66,3.26,-1.99,1030.00,1605.00,666.00,789.00,2171.00,3654.00,962.00,1311.00,,,,,,,,,,,,0,0,0,,-776,14300,7376,-16,94,-131
4.2,3.96,0.19,-8.59,8.95,2.78,-1.41,0.20,-0.17,-0.32,0.18,497.00,1835.00,752.00,701.00,2163.00,3792.00,913.00,1425.00,,,,,,,,,,,,0,0,0,,-824,14072,7440,-53,142,-208
4.22,4.02,0.16,-1.40,2.78,1.02,-0.99,-0.48,0.34,-1.12,1.23,609.00,1629.00,759.00,743.00,2131.00,3843.00,875.00,1430.00,,,,,,,,,,,,0,0,0,,-860,14200,7376,-49,197,-108
4.261,4.08,0.13,3.61,-2.82,-2.09,0.75,-0.32,0.67,-0.61,1.51,753.00,1553.00,731.00,802.00,2087.00,3785.00,854.00,1391.00,,,,,,,,,,,,0,0,0,,-760,14204,7176,-7,156,-66
4.322,4.13,0.22,4.26,-6.35,-2.09,2.41,1.82,-1.28,3.31,-2.63,901.00,1664.00,668.00,767.00,2231.00,3665.00,995.00,1331.00,,,,,,,,,,,,0,0,0,,-780,14328,7460,-57,201,-112
4.364,4.18,0.14,-9.72,9.00,4.86,-3.62,-1.38,0.48,-2.55,1.34,506.00,1916.00,816.00,685.00,2150.00,3968.00,893.00,1509.00,,,,,,,,,,,,0,0,0,,-668,14228,7396,-36,172,-122
4.446,4.24,0.06,4.68,-2.69,-4.08,1.04,-1.41,1.44,-2.21,3.39,733.00,1483.00,746.00,861.00,2042.00,3871.00,794.00,1409.00,,,,,,,,,,,,0,0,0,,-688,14328,7248,-45,52,-220
4.486,4.29,0.16,7.40,-10.50,-3.09,4.58,2.03,-1.67,5.76,-4.61,1065.00,1642.00,605.00,753.00,2270.00,3673.00,1059.00,1274.00,,,,,,,,,,,,0,0,0,,-820,14160,7384,-114,83,-252
4.547,4.35,0.05,-13.26,12.24,7.07,-5.27,-1.99,0.45,-2.82,1.10,453.00,2021.00,857.00,656.00,2178.00,4069.00,909.00,1535.00,,,,,,,,,,,,0,0,0,,-788,14216,7416,-29,148,-242
4.609,4.41,-0.04,3.77,-0.58,-3.28,0.16,-1.75,0.98,-2.23,2.69,665.00,1453.00,771.00,854.00,2107.00,3973.00,825.00,1437.00,,,,,,,,,,,,0,0,0,,-972,14476,7236,-72,140,-196
4.65,4.46,0.01,6.88,-9.47,-3.26,2.48,0.87,-0.50,3.01,-1.97,1017.00,1631.00,680.00,802.00,2176.00,3727.00,965.00,1323.00,,,,,,,,,,,,0,0,0,,-676,14264,7528,-236,130,-215
4.712,4.51,0.03,-6.46,6.74,2.27,-0.87,0.48,-0.31,0.24,-0.27,539.00,1790.00,737.00,705.00,2169.00,3765.00,926.00,1411.00,,,,,,,,,,,,0,0,0,,-732,14292,7260,-213,97,-251
4.754,4.57,0.02,-1.35,2.65,3.08,-1.85,-0.24,0.19,-0.80,0.91,613.00,1632.00,766.00,701.00,2139.00,3823.00,885.00,1424.00,,,,,,,,,,,,0,0,0,,-852,14112,7452,-41,99,-88
4.815,4.62,0.01,3.59,-2.86,-1.94,0.57,-0.07,0.59,-1.20,2.75,755.00,1556.00,736.00,801.00,2087.00,3757.00,807.00,1377.00,,,,,,,,,,,,0,0,0,,-608,14156,7300,-84,36,-174
4.856,4.68,0.12,4.16,-6.09,-1.93,2.66,2.12,-1.42,3.55,-2.79,890.00,1659.00,657.00,757.00,2236.00,3636.00,999.00,1324.00,,,,,,,,,,,,0,0,0,,-772,14372,7088,-94,15,-337
4.958,4.74,0.06,-9.36,8.31,5.60,-3.89,-1.04,0.41,-2.24,1.13,522.00,1925.00,817.00,670.00,2145.00,3923.00,898.00,1499.00,,,,,,,,,,,,0,0,0,,-748,14168,7312,-101,24,-203
4.978,4.79,0.02,4.84,-2.59,-3.92,1.11,-0.77,1.33,-2.08,3.63,727.00,1470.00,741.00,854.00,2031.00,3787.00,782.00,1393.00,,,,,,,,,,,,0,0,0,,-800,14300,7304,-51,95,-166
5.021,4.84,0.15,7.78,-11.06,-3.68,4.72,2.61,-1.80,6.14,-4.70,1090.00,1642.00,607.00,768.00,2262.00,3602.00,1057.00,1258.00,,,,,,,,,,,,0,0,0,,-792,14332,7408,-51,190,-236
5.081,4.90,0.08,-12.44,11.36,10.76,-6.25,-1.14,0.25,-2.37,0.97,468.00,2003.00,845.00,582.00,2167.00,3954.00,908.00,1513.00,,,,,,,,,,,,0,0,0,,-760,14232,7380,11,185,-182
5.143,4.95,0.03,4.95,-1.36,-2.66,0.22,-0.97,0.80,-1.80,2.53,679.00,1416.00,760.00,832.00,2097.00,3871.00,826.00,1419.00,,,,,,,,,,,,0,0,0,,-736,14236,7228,24,147,-162
5.205,5.01,0.06,6.09,-8.45,-3.04,2.49,0.68,-0.39,2.80,-1.62,976.00,1637.00,677.00,795.00,2170.00,3743.00,951.00,1322.00,,,,,,,,,,,,0,0,0,,-940,14364,7220,-117,178,-167
5.288,5.07,0.07,-4.35,4.36,1.79,-1.01,0.15,-0.37,-1.92,3.04,590.00,1755.00,749.00,721.00,2189.00,3821.00,805.00,1406.00,,,,,,,,,,,,0,0,0,,-832,14368,7316,-85,192,-131
5.308,5.12,0.00,-2.76,2.94,1.43,-1.40,-1.26,0.22,-1.29,0.81,619.00,1712.00,770.00,739.00,2176.00,3977.00,898.00,1456.00,,,,,,,,,,,,0,0,0,,-812,14356,7180,-41,172,-64
5.349,5.17,-0.03,3.61,-3.19,-2.67,0.69,-0.59,0.70,-0.65,1.65,768.00,1568.00,741.00,822.00,2094.00,3823.00,848.00,1388.00,,,,,,,,,,,,0,0,0,,-812,14212,7408,-94,24,-224
5.41,5.23,0.10,5.47,-7.91,-1.87,2.53,2.51,-1.46,4.30,-2.94,959.00,1654.00,661.00,758.00,2224.00,3583.00,994.00,1291.00,,,,,,,,,,,,0,0,0,,-920,14372,7472,-67,52,-199
5.472,5.29,0.06,-10.15,8.96,6.47,-4.21,-0.75,0.41,-2.15,1.35,511.00,1951.00,818.00,653.00,2133.00,3877.00,886.00,1485.00,,,,,,,,,,,,0,0,0,,-792,14148,7488,9,106,-232
5.533,5.34,0.04,4.48,-2.29,-3.67,1.23,-0.35,1.29,-1.82,3.97,720.00,1479.00,733.00,843.00,2019.00,3727.00,764.00,1366.00,,,,,,,,,,,,0,0,0,,-776,14320,7244,-73,141,-170
5.574,5.39,0.19,8.72,-11.94,-3.65,5.10,3.18,-1.89,6.64,-4.57,1124.00,1620.00,594.00,759.00,2249.00,3530.00,1040.00,1229.00,,,,,,,,,,,,0,0,0,,-816,14252,7276,-92,160,-218
5.655,5.45,0.17,-12.82,12.58,7.28,-5.06,-0.22,0.15,-1.73,0.90,441.00,1968.00,844.00,647.00,2143.00,3824.00,901.00,1478.00,,,,,,,,,,,,0,0,0,,-1028,14196,7260,-80,77,-183
5.675,5.50,0.15,5.17,-1.05,-1.32,-0.06,-0.19,0.72,-1.25,2.43,665.00,1392.00,753.00,795.00,2077.00,3762.00,822.00,1392.00,,,,,,,,,,,,0,0,0,,-816,14352,7200,-1,20,4
5.738,5.56,0.21,6.39,-8.24,-2.23,2.43,1.36,-0.39,3.17,-1.39,960.00,1609.00,669.00,771.00,2143.00,3643.00,933.00,1295.00,,,,,,,,,,,,0,0,0,,-744,14376,7276,15,128,-130
5.799,5.62,0.27,-1.91,2.09,0.95,0.03,1.26,-0.61,1.52,-0.62,638.00,1693.00,719.00,725.00,2174.00,3681.00,922.00,1354.00,,,,,,,,,,,,0,0,0,,-716,14348,7248,-60,274,-251
5.861,5.67,0.24,-3.70,4.05,2.95,-1.98,-0.34,0.19,-0.55,0.73,593.00,1725.00,773.00,707.00,2143.00,3838.00,890.00,1417.00,,,,,,,,,,,,0,0,0,,-780,14260,7000,-78,163,-216
5.922,5.72,0.21,4.80,-3.61,-3.07,1.10,-0.36,0.80,-0.39,1.94,769.00,1513.00,730.00,826.00,2074.00,3778.00,831.00,1363.00,,,,,,,,,,,,0,0,0,,-824,14212,7140,-130,64,-181
5.964,5.78,0.29,5.61,-8.29,-2.64,2.93,1.97,-1.41,3.26,-1.07,976.00,1661.00,656.00,773.00,2240.00,3655.00,915.00,1279.00,,,,,,,,,,,,0,0,0,,-808,14336,7400,-125,29,-162
6.026,5.83,0.20,-10.86,9.21,5.73,-4.14,-1.53,0.41,-2.56,1.40,511.00,1994.00,826.00,671.00,2164.00,3999.00,890.00,1507.00,,,,,,,,,,,,0,0,0,,-756,14116,7448,-64,119,-198
6.088,5.89,0.14,3.32,-1.77,-4.39,1.32,-1.07,1.39,-2.26,4.05,715.00,1527.00,739.00,865.00,2035.00,3825.00,767.00,1387.00,,,,,,,,,,,,0,0,0,,-788,14316,7120,-201,102,-319
6.15,5.95,0.29,8.45,-11.45,-3.92,4.83,3.08,-1.77,6.24,-4.43,1100.00,1616.00,606.00,773.00,2239.00,3533.00,1040.00,1244.00,,,,,,,,,,,,0,0,0,,-868,14284,7396,-169,42,-223
6.19,6.00,0.29,-11.57,11.87,6.33,-4.00,0.44,-0.22,-0.76,0.02,448.00,1909.00,811.00,653.00,2160.00,3762.00,928.00,1456.00,,,,,,,,,,,,0,0,0,,-908,14272,7428,-64,140,-192
6.23,6.05,0.30,5.08,-1.05,-0.88,-0.18,0.36,0.63,-1.17,2.63,666.00,1397.00,752.00,784.00,2066.00,3689.00,812.00,1380.00,,,,,,,,,,,,0,0,0,,-888,14288,7344,-43,136,-148
6.292,6.11,0.38,5.78,-7.11,-2.46,2.82,1.86,-0.41,3.37,-1.40,913.00,1599.00,658.00,770.00,2126.00,3574.00,930.00,1285.00,,,,,,,,,,,,0,0,0,,-816,14404,7388,-149,146,-112
6.414,6.16,0.46,1.25,-1.35,0.13,0.83,2.01,-0.72,2.17,-0.86,726.00,1639.00,699.00,733.00,2157.00,3583.00,923.00,1328.00,,,,,,,,,,,,0,0,0,,-808,14224,7212,-157,169,-234
6.435,6.22,0.46,-3.48,3.79,3.63,-1.97,0.50,0.02,-0.51,0.94,599.00,1722.00,763.00,688.00,2130.00,3729.00,879.00,1407.00,,,,,,,,,,,,0,0,0,,-772,14332,7380,-136,173,-116
6.476,6.28,0.46,4.66,-3.00,-3.36,1.30,0.40,0.69,-0.21,2.17,746.00,1497.00,726.00,831.00,2058.00,3677.00,818.00,1345.00,,,,,,,,,,,,0,0,0,,-796,14344,7296,-98,119,-119
6.518,6.33,0.58,5.90,-8.31,-2.11,3.18,2.91,-1.55,5.56,-3.52,972.00,1643.00,641.00,752.00,2219.00,3536.00,1002.00,1247.00,,,,,,,,,,,,0,0,0,,-788,14200,7628,-26,113,-193
6.579,6.38,0.54,-9.62,8.22,6.69,-4.19,-0.26,0.09,-1.80,1.13,527.00,1949.00,814.00,647.00,2151.00,3835.00,891.00,1473.00,,,,,,,,,,,,0,0,0,,-828,14312,7100,-37,152,-183
6.66,6.44,0.49,4.04,-2.04,-4.83,1.72,-0.43,1.26,-2.31,4.46,716.00,1495.00,729.00,871.00,2025.00,3742.00,751.00,1375.00,,,,,,,,,,,,0,0,0,,-856,14212,7248,-52,183,-135
6.681,6.50,0.60,7.61,-10.69,-3.43,4.30,2.62,-1.53,5.73,-3.65,1072.00,1637.00,618.00,769.00,2229.00,3575.00,1006.00,1243.00,,,,,,,,,,,,0,0,0,,-828,14212,7308,-147,190,-117
6.762,6.55,0.57,-9.94,9.93,4.35,-3.04,0.01,-0.21,-0.94,0.45,483.00,1885.00,798.00,688.00,2176.00,3826.00,910.00,1450.00,,,,,,,,,,,,0,0,0,,-860,14308,7268,-172,164,-74
6.783,6.61,0.51,4.96,-1.88,-0.93,-0.12,-0.51,0.62,-1.33,2.57,698.00,1435.00,750.00,784.00,2100.00,3819.00,817.00,1391.00,,,,,,,,,,,,0,0,0,,-764,14356,7376,-68,182,-40
6.844,6.66,0.53,5.09,-6.49,-2.59,2.33,0.91,-0.23,1.87,-0.33,894.00,1616.00,677.00,784.00,2143.00,3694.00,902.00,1325.00,,,,,,,,,,,,0,0,0,,-824,14284,7320,-195,6,-340
6.905,6.71,0.61,2.07,-2.88,-0.81,1.52,2.08,-0.82,1.71,-0.62,777.00,1653.00,685.00,747.00,2166.00,3583.00,919.00,1344.00,,,,,,,,,,,,0,0,0,,-828,14300,7556,-97,16,-233
6.947,6.77,0.59,-4.52,4.35,3.87,-2.00,0.29,0.19,-0.90,1.10,592.00,1767.00,761.00,682.00,2118.00,3743.00,878.00,1423.00,,,,,,,,,,,,0,0,0,,-820,14084,7308,-12,129,-166
7.008,6.83,0.60,5.01,-3.29,-3.61,1.54,0.65,0.81,0.05,2.13,753.00,1488.00,720.00,834.00,2035.00,3629.00,816.00,1333.00,,,,,,,,,,,,0,0,0,,-960,14260,7232,-133,218,-98
7.07,6.88,0.74,6.78,-9.07,-2.62,4.18,3.42,-1.62,6.06,-3.74,997.00,1620.00,613.00,747.00,2207.00,3472.00,1005.00,1230.00,,,,,,,,,,,,0,0,0,,-840,14220,7276,-186,278,-119
7.13,6.93,0.69,-8.66,8.04,7.87,-4.59,-0.14,0.25,-2.24,1.48,523.00,1886.00,814.00,624.00,2128.00,3801.00,881.00,1485.00,,,,,,,,,,,,0,0,0,,-768,14352,7288,-191,97,-145
