Time_Host,Time_Arduino,easingdata,CH1_Oxy,CH1_Deoxy,CH2_Oxy,CH2_Deoxy,CH3_Oxy,CH3_Deoxy,CH4_Oxy,CH4_Deoxy,CH1_PD730,CH1_PD850,CH2_PD730,CH2_PD850,CH3_PD730,CH3_PD850,CH4_PD730,CH4_PD850,Answers,airplane_playstate,trail_times,frameRate,Airplane X,Airplane Y,Correct,Wrong,Slow,AnswerRate,CorrectRate,VFTstates,VFTchoose,VFTCount,Culfstates,ax,ay,az,gx,gy,gz
5.156,4.76,-0.53,2.19,-0.64,9.29,-5.27,-0.85,-0.42,-0.83,-0.00,176.00,339.00,83.00,80.00,545.00,953.00,794.00,959.00,,,,,,,,,,,,0,0,0,,-2112,16132,-792,-195,98,-162
5.237,4.81,-0.62,0.87,0.33,2.78,-2.86,-2.24,1.24,-1.36,0.74,171.00,348.00,82.00,97.00,511.00,963.00,770.00,960.00,,,,,,,,,,,,0,0,0,,-2096,16288,-868,-64,139,-137
5.258,4.87,-0.61,-0.56,1.70,-9.80,7.77,-0.39,-0.74,-0.13,-0.45,163.00,355.00,58.00,120.00,550.00,944.00,803.00,944.00,,,,,,,,,,,,0,0,0,,-2120,16204,-832,-72,154,-186
5.299,4.92,-0.60,1.34,-0.04,3.64,-1.74,-0.39,-1.14,-0.64,-0.32,173.00,345.00,76.00,91.00,562.00,954.00,805.00,960.00,,,,,,,,,,,,0,0,0,,-2100,16128,-1012,-78,61,-186
5.361,4.98,-0.65,0.96,-0.23,4.01,-6.18,-1.61,0.35,-1.61,0.49,176.00,352.00,96.00,101.00,530.00,962.00,784.00,976.00,,,,,,,,,,,,0,0,0,,-2084,16180,-748,-75,0,-149
5.403,5.03,-0.64,-1.08,1.43,-10.60,4.83,-0.62,0.23,-0.52,0.25,167.00,365.00,69.00,134.00,524.00,928.00,779.00,941.00,,,,,,,,,,,,0,0,0,,-2196,16084,-816,-62,133,-122
5.463,5.09,-0.57,1.05,1.05,-2.63,3.25,0.88,-1.34,0.18,-0.71,164.00,339.00,65.00,102.00,555.00,912.00,810.00,939.00,,,,,,,,,,,,0,0,0,,-2096,16144,-948,-46,173,-139
5.525,5.14,-0.60,3.03,-1.54,9.61,-8.45,-1.23,0.26,-1.07,0.31,182.00,336.00,98.00,86.00,529.00,950.00,784.00,960.00,,,,,,,,,,,,0,0,0,,-2016,16248,-912,-16,135,-102
5.606,5.20,-0.64,-0.45,1.33,-4.10,1.61,-1.41,1.00,-0.64,0.31,166.00,357.00,73.00,113.00,510.00,938.00,778.00,944.00,,,,,,,,,,,,0,0,0,,-1996,16176,-1004,-106,69,-129
5.626,5.25,-0.58,0.85,1.34,-9.31,9.62,0.60,-0.63,0.32,-0.39,162.00,339.00,52.00,112.00,537.00,905.00,794.00,926.00,,,,,,,,,,,,0,0,0,,-2132,16292,-824,-23,128,-105
5.728,5.31,-0.57,2.20,-0.33,8.28,-3.78,-0.46,-0.21,-0.42,0.02,173.00,336.00,78.00,80.00,535.00,933.00,787.00,943.00,,,,,,,,,,,,0,0,0,,-2092,16200,-876,-12,118,-111
5.749,5.36,-0.63,1.53,0.00,-1.63,-1.37,-1.76,1.08,-0.97,0.45,172.00,342.00,82.00,111.00,511.00,949.00,777.00,953.00,,,,,,,,,,,,0,0,0,,-2068,16140,-780,-6,96,-123
5.83,5.42,-0.61,0.29,1.08,-8.73,5.88,-0.24,-0.25,-0.34,-0.10,166.00,349.00,63.00,121.00,534.00,926.00,791.00,943.00,,,,,,,,,,,,0,0,0,,-2068,16132,-968,-103,97,-115
5.85,5.47,-0.59,1.15,0.68,-0.12,1.04,-0.04,-1.26,-0.27,-0.63,167.00,341.00,70.00,98.00,562.00,944.00,813.00,954.00,,,,,,,,,,,,0,0,0,,-2008,16192,-956,-159,130,-104
5.911,5.53,-0.65,2.90,-1.90,5.95,-8.66,-1.84,0.19,-1.57,0.43,186.00,341.00,106.00,100.00,537.00,975.00,786.00,976.00,,,,,,,,,,,,0,0,0,,-2088,16252,-820,-220,183,-41
5.972,5.58,-0.68,-0.70,0.97,-8.36,1.82,-1.25,0.13,-1.05,0.28,170.00,364.00,78.00,133.00,533.00,954.00,785.00,960.00,,,,,,,,,,,,0,0,0,,-1992,16176,-868,-97,188,-82
6.033,5.64,-0.65,0.86,0.88,-5.35,4.46,-0.07,-1.21,-0.00,-0.83,166.00,343.00,64.00,110.00,561.00,944.00,818.00,949.00,,,,,,,,,,,,0,0,0,,-1996,16268,-816,-58,142,-136
6.095,5.69,-0.67,1.97,-1.29,9.11,-7.70,-1.02,-0.33,-0.97,0.04,183.00,348.00,95.00,86.00,544.00,957.00,794.00,963.00,,,,,,,,,,,,0,0,0,,-2020,16252,-808,1,52,-148
6.136,5.75,-0.73,0.19,1.22,-1.64,-0.68,-1.84,1.40,-0.85,0.57,165.00,349.00,79.00,109.00,503.00,944.00,770.00,945.00,,,,,,,,,,,,0,0,0,,-2020,16096,-864,-31,3,-145
6.177,5.80,-0.66,0.26,1.77,-8.11,7.52,0.50,-0.53,0.32,-0.27,160.00,343.00,57.00,113.00,535.00,906.00,789.00,923.00,,,,,,,,,,,,0,0,0,,-1976,16152,-848,-73,146,-177
6.238,5.86,-0.63,0.53,2.02,7.87,-3.65,-0.05,-0.65,-0.45,-0.01,157.00,337.00,78.00,81.00,544.00,929.00,789.00,945.00,,,,,,,,,,,,0,0,0,,-2036,16296,-856,-153,165,-145
6.299,5.91,-0.68,1.34,-0.04,4.03,-6.57,-1.59,1.02,-0.88,0.39,173.00,345.00,98.00,102.00,511.00,944.00,778.00,951.00,,,,,,,,,,,,0,0,0,,-1896,16104,-892,-41,181,-147
6.361,5.97,-0.67,0.49,0.79,-9.04,5.13,-0.40,-0.05,-0.30,-0.11,168.00,349.00,66.00,125.00,530.00,927.00,791.00,942.00,,,,,,,,,,,,0,0,0,,-1924,16176,-1040,7,79,-148
6.402,6.02,-0.61,0.77,0.69,-1.57,0.26,0.45,-1.39,3.60,-1.86,168.00,346.00,75.00,106.00,561.00,929.00,810.00,846.00,,,,,,,,,,,,0,0,0,,-2052,16252,-832,-48,73,-148
6.464,6.08,-0.65,2.65,-1.21,8.25,-8.54,-1.41,0.32,-1.47,0.40,180.00,338.00,101.00,91.00,529.00,955.00,786.00,973.00,,,,,,,,,,,,0,0,0,,-1988,16244,-908,-35,113,-154
6.526,6.13,-0.69,-0.56,1.70,-7.82,1.87,-1.52,1.00,-0.61,0.18,163.00,355.00,77.00,130.00,511.00,942.00,783.00,946.00,,,,,,,,,,,,0,0,0,,-2088,16176,-940,-60,134,-133
6.568,6.19,-0.64,1.24,0.87,-4.92,5.20,0.42,-0.98,-0.03,-0.55,165.00,338.00,61.00,106.00,549.00,920.00,806.00,943.00,,,,,,,,,,,,0,0,0,,-2016,16168,-748,-129,119,-111
6.629,6.24,-0.65,2.68,-0.81,8.08,-4.41,-0.85,-0.39,-0.85,0.03,176.00,334.00,81.00,82.00,544.00,952.00,793.00,959.00,,,,,,,,,,,,0,0,0,,-1964,16224,-912,-166,183,-112
6.69,6.30,-0.73,1.44,0.14,-1.93,-1.27,-2.24,1.24,-1.28,0.62,171.00,342.00,82.00,112.00,511.00,963.00,774.00,960.00,,,,,,,,,,,,0,0,0,,-2012,16192,-980,-49,181,-132
6.73,6.35,-0.71,0.18,1.45,-8.97,7.18,-0.35,-0.69,-0.21,-0.33,163.00,347.00,59.00,118.00,548.00,941.00,799.00,944.00,,,,,,,,,,,,0,0,0,,-1980,16272,-860,-37,164,-150
6.833,6.41,-0.71,2.48,-0.74,4.79,-2.61,-0.72,-0.96,-0.79,-0.18,176.00,336.00,78.00,89.00,560.00,962.00,801.00,962.00,,,,,,,,,,,,0,0,0,,-2020,16260,-884,-24,130,-199
6.855,6.46,-0.77,1.24,-0.32,1.61,-4.79,-1.84,0.15,-0.92,0.22,176.00,349.00,93.00,107.00,538.00,976.00,786.00,957.00,,,,,,,,,,,,0,0,0,,-1960,16208,-972,-65,52,-208
6.917,6.52,-0.75,0.22,0.55,-8.44,3.06,-0.52,-0.09,-0.45,0.10,171.00,355.00,73.00,129.00,532.00,932.00,784.00,942.00,,,,,,,,,,,,0,0,0,,-2084,16216,-864,-15,123,-196
6.979,6.57,-0.69,1.44,0.80,-7.20,9.27,0.61,-1.38,0.09,-0.72,165.00,336.00,51.00,104.00,559.00,923.00,812.00,943.00,,,,,,,,,,,,0,0,0,,-2004,16252,-980,26,166,-182
7.0,6.63,-0.72,3.00,-1.84,8.65,-8.31,-1.26,0.31,-1.42,0.48,185.00,339.00,99.00,89.00,528.00,950.00,782.00,969.00,,,,,,,,,,,,0,0,0,,-1984,16144,-912,-71,130,-183
7.062,6.68,-0.75,0.40,0.38,-4.93,0.90,-1.48,0.98,-0.68,0.32,172.00,354.00,77.00,119.00,511.00,941.00,778.00,945.00,,,,,,,,,,,,0,0,0,,-2012,16268,-1036,6,134,-214
7.124,6.74,-0.69,1.24,0.87,-6.07,6.20,0.47,-0.73,0.23,-0.38,165.00,338.00,59.00,108.00,541.00,912.00,795.00,929.00,,,,,,,,,,,,0,0,0,,-2056,16156,-956,-20,77,-198
7.206,6.79,-0.66,2.68,-0.81,8.08,-3.95,-0.10,-0.50,-0.78,0.00,176.00,334.00,79.00,81.00,540.00,927.00,793.00,957.00,,,,,,,,,,,,0,0,0,,-2000,16192,-988,26,96,-222
7.226,6.85,-0.72,2.10,-0.61,0.62,-1.90,-1.83,1.10,-1.03,0.68,176.00,340.00,81.00,103.00,511.00,951.00,768.00,949.00,,,,,,,,,,,,0,0,0,,-2160,16172,-1036,45,90,-233
7.287,6.90,-0.69,0.76,1.26,-8.11,7.52,-0.03,-0.53,-0.08,-0.32,163.00,341.00,57.00,113.00,540.00,925.00,797.00,939.00,,,,,,,,,,,,0,0,0,,-2088,16156,-1056,54,36,-207
7.328,6.96,-0.66,2.48,-0.74,1.46,-0.51,-0.10,-1.17,-0.51,-0.32,176.00,336.00,74.00,96.00,560.00,944.00,803.00,955.00,,,,,,,,,,,,0,0,0,,-2068,16156,-1052,-161,61,-208
