Time_Host,Time_Arduino,easingdata,CH1_Oxy,CH1_Deoxy,CH2_Oxy,CH2_Deoxy,CH3_Oxy,CH3_Deoxy,CH4_Oxy,CH4_Deoxy,CH1_PD730,CH1_PD850,CH2_PD730,CH2_PD850,CH3_PD730,CH3_PD850,CH4_PD730,CH4_PD850,Answers,airplane_playstate,trail_times,frameRate,Airplane X,Airplane Y,Correct,Wrong,Slow,AnswerRate,CorrectRate,VFTstates,VFTchoose,VFTCount,Culfstates,ax,ay,az,gx,gy,gz
2.696,2.65,-0.13,-0.33,0.34,-0.18,0.38,0.51,-0.80,0.44,-0.75,789.00,1765.00,229.00,374.00,458.00,1058.00,786.00,1161.00,,,,,,,,,,,,0,0,0,,-2756,15796,-3528,8,242,-133
2.758,2.70,-0.14,0.11,-0.45,1.83,-1.99,-0.41,-0.09,-1.64,0.74,817.00,1772.00,251.00,368.00,448.00,1076.00,753.00,1211.00,,,,,,,,,,,,0,0,0,,-2888,15964,-4132,133,254,-219
2.82,2.76,-0.16,-0.75,0.44,-1.05,0.20,-0.61,0.52,-0.39,0.57,791.00,1790.00,235.00,389.00,435.00,1067.00,743.00,1158.00,,,,,,,,,,,,0,0,0,,-2880,15648,-3880,-113,176,-204
2.862,2.81,-0.13,-0.20,0.53,-0.73,0.89,0.58,-0.38,0.71,-0.34,779.00,1747.00,225.00,377.00,447.00,1043.00,765.00,1136.00,,,,,,,,,,,,0,0,0,,-2884,15936,-3780,-388,136,-26
2.923,2.87,-0.11,0.60,-0.11,1.48,-0.34,0.24,-0.30,-0.24,0.54,795.00,1722.00,231.00,357.00,448.00,1055.00,742.00,1152.00,,,,,,,,,,,,0,0,0,,-2660,15800,-3776,-495,-40,-66
2.985,2.92,-0.15,0.20,0.14,0.88,-0.69,-0.87,0.74,0.44,0.49,790.00,1738.00,238.00,369.00,432.00,1072.00,735.00,1123.00,,,,,,,,,,,,0,0,0,,-2844,15852,-3532,-375,-20,29
3.026,2.98,-0.15,-0.58,0.92,-0.63,0.94,-0.26,-0.10,0.27,0.34,768.00,1755.00,224.00,375.00,447.00,1070.00,743.00,1135.00,,,,,,,,,,,,0,0,0,,-2800,15732,-3304,-847,154,37
3.129,3.03,-0.14,0.28,0.23,0.65,0.26,0.10,-0.91,0.87,-0.08,785.00,1728.00,227.00,363.00,464.00,1078.00,752.00,1121.00,,,,,,,,,,,,0,0,0,,-2696,16180,-3528,-1127,457,-24
3.15,3.09,-0.16,0.21,-0.07,1.44,-1.41,-0.52,-0.34,-0.01,0.05,799.00,1747.00,245.00,368.00,455.00,1088.00,759.00,1157.00,,,,,,,,,,,,0,0,0,,-2708,15760,-3340,-1229,191,-338
3.192,3.14,-0.18,-0.32,0.24,-0.90,0.07,-0.62,-0.02,0.09,0.58,793.00,1769.00,236.00,388.00,448.00,1083.00,736.00,1136.00,,,,,,,,,,,,0,0,0,,-2784,15900,-3172,-587,-9,-145
3.254,3.20,-0.15,-0.05,0.22,-0.01,0.32,0.36,-1.43,1.67,-1.19,790.00,1751.00,229.00,372.00,475.00,1082.00,787.00,1119.00,,,,,,,,,,,,0,0,0,,-2880,16156,-3040,-97,-119,-39
3.336,3.25,-0.19,0.49,-0.47,1.51,-1.51,-0.89,-0.33,-1.01,0.85,812.00,1746.00,246.00,368.00,458.00,1104.00,740.00,1178.00,,,,,,,,,,,,0,0,0,,-2748,16172,-3092,174,31,-153
3.356,3.31,-0.21,-0.26,0.15,1.55,-1.07,-0.48,0.06,0.73,0.47,796.00,1769.00,240.00,363.00,445.00,1075.00,732.00,1111.00,,,,,,,,,,,,0,0,0,,-2672,15960,-3176,-111,-25,-163
3.418,3.36,-0.16,0.09,0.58,-0.76,0.74,0.72,-0.26,1.31,-0.23,773.00,1725.00,227.00,379.00,443.00,1034.00,752.00,1106.00,,,,,,,,,,,,0,0,0,,-2692,15928,-3096,-17,12,-167
3.501,3.42,-0.11,0.97,0.02,2.19,-1.28,0.87,-0.52,0.45,0.51,784.00,1691.00,240.00,356.00,448.00,1035.00,734.00,1122.00,,,,,,,,,,,,0,0,0,,-2696,15768,-2948,61,62,-126
3.522,3.47,-0.10,0.88,0.01,1.64,-1.10,0.12,0.62,0.67,0.49,786.00,1698.00,240.00,362.00,427.00,1034.00,732.00,1113.00,,,,,,,,,,,,0,0,0,,-2652,15896,-3112,-145,29,-232
3.583,3.53,-0.04,0.24,0.74,-1.27,2.08,1.08,0.09,0.86,0.27,764.00,1707.00,213.00,373.00,432.00,1010.00,738.00,1111.00,,,,,,,,,,,,0,0,0,,-2756,15904,-3104,13,-78,-235
3.624,3.58,0.06,1.06,0.04,1.84,0.19,1.83,-0.84,1.27,-0.24,782.00,1684.00,223.00,347.00,448.00,1005.00,753.00,1108.00,,,,,,,,,,,,0,0,0,,-2660,15852,-3100,134,34,-137
3.684,3.64,0.09,1.09,-0.04,2.76,-1.16,0.84,-0.01,0.18,0.27,785.00,1686.00,236.00,347.00,436.00,1022.00,747.00,1141.00,,,,,,,,,,,,0,0,0,,-2760,16000,-3104,143,160,-288
3.746,3.69,0.14,0.48,0.35,0.17,0.67,0.98,0.38,0.45,0.51,777.00,1709.00,224.00,366.00,426.00,1006.00,734.00,1122.00,,,,,,,,,,,,0,0,0,,-2856,15952,-3300,49,68,-213
3.788,3.75,0.24,0.99,0.04,0.06,1.55,2.26,-0.98,1.44,-0.92,783.00,1689.00,214.00,359.00,448.00,992.00,779.00,1121.00,,,,,,,,,,,,0,0,0,,-2872,15928,-3280,321,-48,5
3.871,3.80,0.28,1.38,-0.49,3.11,-1.36,1.04,0.10,-0.58,0.63,800.00,1687.00,237.00,344.00,432.00,1011.00,743.00,1165.00,,,,,,,,,,,,0,0,0,,-2700,16112,-3356,335,184,-83
3.913,3.86,0.32,0.63,0.28,0.23,0.98,1.06,0.52,1.09,0.07,778.00,1702.00,220.00,362.00,422.00,999.00,743.00,1107.00,,,,,,,,,,,,0,0,0,,-2824,15980,-3292,142,182,-111
3.974,3.91,0.42,0.87,0.73,0.55,2.09,2.20,-0.29,1.67,-0.52,756.00,1666.00,206.00,347.00,432.00,976.00,759.00,1099.00,,,,,,,,,,,,0,0,0,,-2760,15876,-3324,99,132,-206
4.035,3.97,0.50,1.89,-0.07,2.89,0.51,2.06,-0.16,0.77,0.40,775.00,1635.00,215.00,330.00,430.00,978.00,734.00,1111.00,,,,,,,,,,,,0,0,0,,-2828,15796,-3464,15,129,-129
4.076,4.02,0.55,1.67,-0.05,3.09,-0.23,1.44,0.75,0.91,0.43,777.00,1648.00,223.00,334.00,414.00,978.00,731.00,1104.00,,,,,,,,,,,,0,0,0,,-2692,15616,-3200,-35,224,-151
4.137,4.08,0.61,1.01,0.90,0.28,2.27,1.90,0.37,1.09,0.17,747.00,1649.00,205.00,349.00,419.00,970.00,739.00,1104.00,,,,,,,,,,,,0,0,0,,-2800,15728,-3704,32,91,-185
4.219,4.13,0.72,1.68,0.09,1.76,1.50,2.67,-0.49,1.90,-0.72,771.00,1641.00,208.00,336.00,433.00,963.00,764.00,1095.00,,,,,,,,,,,,0,0,0,,-2840,15948,-3412,51,-6,-42
4.239,4.19,0.76,1.85,-0.30,4.34,-1.06,1.49,0.34,0.31,0.26,785.00,1647.00,228.00,325.00,423.00,987.00,746.00,1136.00,,,,,,,,,,,,0,0,0,,-2768,15796,-3412,165,-39,-222
4.319,4.24,0.80,1.29,0.15,0.80,0.88,1.59,0.61,0.96,0.36,774.00,1664.00,219.00,355.00,416.00,976.00,733.00,1104.00,,,,,,,,,,,,0,0,0,,-2824,15868,-3324,-151,121,-147
4.341,4.30,0.90,1.50,0.20,1.96,1.44,2.87,-0.90,1.96,-1.22,769.00,1648.00,208.00,334.00,441.00,966.00,784.00,1107.00,,,,,,,,,,,,0,0,0,,-2864,15940,-3624,-274,127,-191
4.401,4.35,0.93,2.14,-0.75,4.86,-1.47,1.56,-0.04,-0.04,0.57,800.00,1648.00,231.00,322.00,431.00,994.00,738.00,1142.00,,,,,,,,,,,,0,0,0,,-2704,16072,-3392,-252,140,-48
4.463,4.41,0.97,1.56,0.08,2.20,0.74,1.66,0.54,1.39,0.09,773.00,1649.00,215.00,337.00,417.00,975.00,738.00,1093.00,,,,,,,,,,,,0,0,0,,-2816,15956,-3360,-327,92,-184
4.524,4.46,1.08,1.66,0.53,1.55,2.48,3.10,-0.42,2.12,-0.50,753.00,1623.00,198.00,330.00,428.00,945.00,752.00,1079.00,,,,,,,,,,,,0,0,0,,-2584,15712,-3268,-206,191,-133
4.585,4.52,1.15,2.63,-0.13,4.76,-0.03,2.58,-0.12,1.68,-0.13,767.00,1590.00,214.00,311.00,425.00,957.00,743.00,1087.00,,,,,,,,,,,,0,0,0,,-2668,16028,-3348,-195,151,-180
4.667,4.57,1.20,2.37,-0.07,4.57,-1.06,2.02,0.25,1.51,0.13,768.00,1604.00,227.00,322.00,421.00,969.00,735.00,1087.00,,,,,,,,,,,,0,0,0,,-2636,15780,-3272,-321,70,-157
4.687,4.63,1.27,1.82,0.53,1.76,1.50,2.60,0.31,1.50,0.10,751.00,1613.00,208.00,336.00,415.00,945.00,736.00,1088.00,,,,,,,,,,,,0,0,0,,-2724,16024,-3408,-23,29,-178
4.748,4.68,1.37,2.36,0.03,2.22,2.07,3.33,-0.71,2.49,-0.87,764.00,1600.00,200.00,325.00,433.00,944.00,762.00,1074.00,,,,,,,,,,,,0,0,0,,-2672,15888,-3256,-40,51,-90
4.789,4.74,1.41,2.76,-0.60,5.40,-1.33,2.23,0.09,0.79,-0.03,785.00,1602.00,227.00,314.00,423.00,965.00,751.00,1123.00,,,,,,,,,,,,0,0,0,,-2756,15960,-3200,22,151,-196
4.851,4.79,1.45,1.86,0.08,1.09,1.73,2.22,0.53,1.36,0.10,769.00,1630.00,208.00,343.00,413.00,954.00,738.00,1094.00,,,,,,,,,,,,0,0,0,,-2716,15848,-3372,-96,285,-228
4.912,4.85,1.54,2.06,0.16,2.26,1.79,3.29,-0.66,2.40,-1.22,763.00,1614.00,203.00,327.00,432.00,944.00,778.00,1088.00,,,,,,,,,,,,0,0,0,,-2836,15932,-3296,-110,140,-61
4.994,4.90,1.58,2.86,-0.85,4.98,-0.36,2.27,-0.01,0.39,0.43,794.00,1606.00,217.00,311.00,425.00,966.00,738.00,1127.00,,,,,,,,,,,,0,0,0,,-2868,16024,-3240,-151,65,-64
5.015,4.96,1.59,2.05,-0.22,3.19,0.41,1.81,0.62,0.91,0.13,779.00,1631.00,215.00,327.00,414.00,967.00,743.00,1113.00,,,,,,,,,,,,0,0,0,,-2812,16012,-3204,-156,306,-78
5.056,5.01,1.67,1.91,0.21,2.36,1.75,3.06,-0.32,2.07,-0.63,763.00,1621.00,203.00,326.00,426.00,944.00,758.00,1085.00,,,,,,,,,,,,0,0,0,,-2816,15900,-3244,-97,167,-214
5.118,5.07,1.74,3.01,-0.43,4.95,0.17,3.22,-0.64,1.78,-0.24,774.00,1579.00,211.00,307.00,432.00,946.00,746.00,1086.00,,,,,,,,,,,,0,0,0,,-2796,15788,-3352,-97,29,-117
5.179,5.12,1.80,2.76,-0.25,4.83,-0.73,2.81,-0.06,1.75,0.05,770.00,1587.00,222.00,316.00,422.00,947.00,735.00,1079.00,,,,,,,,,,,,0,0,0,,-2796,15856,-3044,-28,129,-27
5.22,5.18,1.84,2.43,0.30,2.20,1.54,2.70,0.32,1.76,0.17,752.00,1584.00,206.00,330.00,414.00,941.00,730.00,1075.00,,,,,,,,,,,,0,0,0,,-2752,15876,-3096,-187,394,-115
5.321,5.23,1.95,2.71,-0.09,3.07,1.51,3.96,-0.97,2.80,-1.04,764.00,1583.00,203.00,319.00,434.00,927.00,765.00,1066.00,,,,,,,,,,,,0,0,0,,-2720,15884,-3396,-20,400,-153
5.343,5.29,1.97,3.36,-1.02,6.56,-1.97,2.33,0.10,1.12,0.06,794.00,1582.00,230.00,305.00,422.00,961.00,743.00,1106.00,,,,,,,,,,,,0,0,0,,-2748,15848,-3436,-95,228,53
5.385,5.34,1.99,2.30,-0.02,2.04,1.32,2.44,0.64,1.60,0.30,767.00,1606.00,209.00,334.00,409.00,943.00,727.00,1078.00,,,,,,,,,,,,0,0,0,,-2708,15916,-3152,-224,214,-81
5.449,5.40,1.95,2.69,-0.10,2.91,1.75,1.28,2.83,2.95,-1.48,765.00,1585.00,201.00,319.00,371.00,931.00,781.00,1072.00,,,,,,,,,,,,0,0,0,,-2732,15884,-3360,-308,189,37
5.51,5.45,2.00,3.17,-0.74,4.77,-0.29,2.84,-0.12,1.13,0.20,785.00,1582.00,217.00,313.00,423.00,947.00,737.00,1101.00,,,,,,,,,,,,0,0,0,,-2644,15912,-3216,-283,29,20
5.551,5.51,2.01,2.64,-0.40,3.52,0.39,2.22,0.49,1.74,-0.25,778.00,1601.00,214.00,323.00,414.00,955.00,747.00,1088.00,,,,,,,,,,,,0,0,0,,-2628,16076,-3124,-182,271,-196
5.613,5.56,2.07,2.05,0.28,2.17,2.37,3.25,-0.56,1.93,-0.56,758.00,1609.00,197.00,323.00,430.00,943.00,757.00,1089.00,,,,,,,,,,,,0,0,0,,-2484,15972,-3100,-19,273,-162
5.697,5.62,2.12,2.82,-0.51,4.81,0.12,2.99,-0.77,1.50,-0.34,780.00,1594.00,212.00,309.00,437.00,958.00,754.00,1101.00,,,,,,,,,,,,0,0,0,,-2512,15820,-2996,193,282,-322
5.718,5.67,2.11,2.42,-0.54,4.33,-0.81,2.05,-0.11,1.26,-0.46,787.00,1621.00,225.00,323.00,429.00,977.00,762.00,1115.00,,,,,,,,,,,,0,0,0,,-2700,16100,-3588,-56,46,-438
5.779,5.73,2.14,2.29,-0.19,1.66,1.10,2.66,0.07,1.61,0.04,774.00,1614.00,213.00,341.00,420.00,949.00,737.00,1085.00,,,,,,,,,,,,0,0,0,,-2668,15672,-3092,43,47,-73
5.84,5.78,2.22,2.88,-0.29,3.06,1.07,3.72,-1.06,2.95,-1.48,770.00,1581.00,208.00,323.00,438.00,938.00,781.00,1072.00,,,,,,,,,,,,0,0,0,,-2612,15800,-3376,102,127,20
5.902,5.84,2.23,3.32,-0.93,5.40,-1.33,2.32,0.14,1.12,-0.02,791.00,1581.00,227.00,314.00,421.00,960.00,746.00,1108.00,,,,,,,,,,,,0,0,0,,-2616,15864,-3360,-122,107,-73
5.964,5.89,2.24,2.45,-0.09,1.90,1.19,2.60,0.41,1.99,-0.06,768.00,1600.00,211.00,337.00,413.00,943.00,736.00,1072.00,,,,,,,,,,,,0,0,0,,-2592,15884,-3392,-313,-6,5
5.985,5.95,2.33,2.63,0.06,2.56,2.14,4.03,-0.99,2.77,-1.18,759.00,1582.00,198.00,320.00,434.00,925.00,771.00,1071.00,,,,,,,,,,,,0,0,0,,-2536,15988,-3156,-522,-41,-6
6.066,6.00,2.38,3.17,-0.48,5.52,-0.80,3.36,-0.64,1.42,0.06,774.00,1571.00,220.00,308.00,431.00,941.00,739.00,1093.00,,,,,,,,,,,,0,0,0,,-2608,16144,-3088,-461,44,-122
6.128,6.06,2.39,2.76,-0.32,3.36,0.27,2.48,0.58,1.95,-0.32,773.00,1590.00,216.00,326.00,410.00,943.00,747.00,1081.00,,,,,,,,,,,,0,0,0,,-2536,16148,-3148,-264,144,-239
6.168,6.11,2.44,2.29,0.27,2.08,1.94,3.48,-0.42,1.91,-0.50,755.00,1594.00,202.00,328.00,425.00,931.00,755.00,1088.00,,,,,,,,,,,,0,0,0,,-2544,16024,-3032,-13,165,-147
6.23,6.17,2.49,3.23,-0.62,6.78,-0.80,3.43,-0.79,1.81,-0.67,779.00,1573.00,215.00,293.00,434.00,942.00,763.00,1097.00,,,,,,,,,,,,0,0,0,,-2580,15900,-3192,-22,120,-71
6.293,6.22,2.49,2.86,-0.66,4.63,-0.91,2.52,-0.18,1.25,-0.40,786.00,1598.00,225.00,320.00,427.00,961.00,760.00,1114.00,,,,,,,,,,,,0,0,0,,-2608,15932,-3160,-43,176,-145
6.355,6.28,2.50,2.21,-0.18,1.28,1.23,2.58,-0.12,1.22,-0.20,775.00,1619.00,213.00,345.00,425.00,957.00,752.00,1109.00,,,,,,,,,,,,0,0,0,,-2632,15592,-3148,-63,118,-264
6.375,6.33,2.55,2.64,-0.52,2.21,1.17,3.60,-1.35,2.38,-1.50,783.00,1606.00,210.00,333.00,446.00,950.00,790.00,1097.00,,,,,,,,,,,,0,0,0,,-2684,16044,-3128,-172,87,-135
6.436,6.39,2.55,3.31,-1.14,5.27,-1.85,2.47,-0.08,0.83,-0.09,800.00,1590.00,234.00,320.00,425.00,960.00,753.00,1123.00,,,,,,,,,,,,0,0,0,,-2604,16104,-3028,-158,46,-179
6.498,6.44,2.55,2.43,-0.16,2.06,0.62,2.46,0.45,2.46,-0.44,771.00,1604.00,217.00,340.00,413.00,947.00,745.00,1063.00,,,,,,,,,,,,0,0,0,,-2604,15816,-2924,60,131,-146
6.538,6.50,2.60,2.52,0.12,2.47,1.35,3.67,-0.70,2.44,-1.14,758.00,1586.00,207.00,328.00,430.00,931.00,774.00,1084.00,,,,,,,,,,,,0,0,0,,-2504,16028,-3304,-46,166,-159
6.6,6.55,2.64,3.42,-0.57,4.52,-0.03,3.28,-0.53,1.29,-0.10,774.00,1559.00,215.00,314.00,429.00,941.00,747.00,1103.00,,,,,,,,,,,,0,0,0,,-2664,15960,-3236,-157,173,-266
6.662,6.61,2.63,2.82,-0.39,3.54,-0.21,2.58,0.19,1.81,-0.35,775.00,1589.00,221.00,328.00,418.00,949.00,750.00,1088.00,,,,,,,,,,,,0,0,0,,-2580,15820,-3112,-167,36,-169
6.704,6.66,2.68,2.44,0.25,1.90,1.63,3.58,-0.46,2.00,-0.63,754.00,1586.00,206.00,333.00,425.00,928.00,759.00,1088.00,,,,,,,,,,,,0,0,0,,-2632,15968,-3188,-203,-17,-112
6.806,6.72,2.71,3.28,-0.54,2.37,0.95,3.36,-0.77,2.08,-0.92,775.00,1567.00,212.00,333.00,434.00,944.00,770.00,1093.00,,,,,,,,,,,,0,0,0,,-2640,16008,-3004,-156,26,-175
6.827,6.77,2.71,2.76,-0.56,4.95,-1.27,2.55,-0.15,1.42,-0.73,783.00,1600.00,228.00,319.00,426.00,959.00,771.00,1116.00,,,,,,,,,,,,0,0,0,,-2576,16008,-2956,-57,-12,-110
6.867,6.83,2.70,2.35,-0.30,1.34,1.03,2.63,0.04,1.23,-0.08,778.00,1615.00,215.00,346.00,421.00,951.00,747.00,1105.00,,,,,,,,,,,,0,0,0,,-2628,15940,-3028,-10,78,-145
6.929,6.88,2.74,2.64,-0.33,1.67,1.54,3.49,-1.15,2.48,-1.72,775.00,1598.00,208.00,337.00,442.00,949.00,798.00,1099.00,,,,,,,,,,,,0,0,0,,-2540,15928,-3104,-70,175,-151
6.989,6.94,2.71,3.07,-1.08,4.33,-1.62,2.20,-0.29,0.30,-0.16,801.00,1603.00,235.00,330.00,432.00,976.00,763.00,1149.00,,,,,,,,,,,,0,0,0,,-2552,16016,-2936,-148,105,-171
7.051,6.99,2.67,2.09,-0.36,1.28,0.38,1.81,0.31,1.12,-0.31,784.00,1634.00,223.00,353.00,421.00,975.00,758.00,1117.00,,,,,,,,,,,,0,0,0,,-2576,15976,-3024,-183,-38,-55
